Infringement Id,Status
290100,Paid
345879,Unmanaged
345990,Unmanaged
34256,Paid
345950,Unmanaged
348038,Unmanaged
245580,Paid
290087,Unmanaged
246073,Paid
245579,Paid
290039,Paid
290117,Paid
136327,Unmanaged
246071,Paid
246072,Paid
348294,Unmanaged
346423,Unmanaged
290111,Paid
246070,Paid
34321,Paid
71722,Paid
246069,Paid
64714,Paid
400200,Paid
64731,Paid
310206,Paid
290118,Paid
345907,Unmanaged
395831,Paid
246068,Paid
34226,Paid
34322,Paid
63673,Paid
246067,Paid
136371,Unmanaged
71693,Paid
290033,Paid
290038,Paid
34255,Paid
34355,Paid
246066,Paid
292650,Paid
34225,Paid
34345,Paid
64733,Paid
246065,Paid
34396,Paid
246064,Paid
312565,Paid
395832,Paid
311919,Paid
136351,Unmanaged
245581,Paid
48062,Paid
136306,Closed
290037,Paid
345826,Unmanaged
245582,Paid
345787,Unmanaged
64711,Outstanding
345819,Unmanaged
345827,Unmanaged
246062,Paid
246063,Paid
34227,Paid
290135,Paid
290131,Paid
34347,Paid
246060,Paid
246061,Paid
345696,Unmanaged
395080,Paid
346313,Unmanaged
290034,Paid
136304,Unmanaged
246058,Paid
246059,Paid
289933,Paid
136293,Unmanaged
289934,Paid
290036,Paid
290143,Paid
290070,Paid
34341,Outstanding
290074,Paid
34395,Paid
345761,Unmanaged
290073,Paid
346315,Unmanaged
347167,Unmanaged
246056,Paid
246057,Paid
346314,Unmanaged
246054,Paid
64460,Paid
246055,Paid
345801,Unmanaged
34249,Paid
246053,Paid
246052,Paid
48983,Paid
346097,Unmanaged
345751,Unmanaged
290064,Paid
48981,Paid
245583,Paid
245584,Paid
395145,Paid
290054,Paid
246049,Paid
246050,Paid
246051,Paid
64732,Paid
290051,Paid
246046,Paid
246048,Paid
290071,Paid
290065,Paid
246047,Paid
64457,Paid
64456,Paid
72329,Paid
290045,Paid
345605,Unmanaged
48980,Paid
246044,Paid
246045,Paid
292529,Paid
246043,Paid
246040,Paid
246041,Paid
246042,Paid
348651,Unmanaged
34253,Paid
34343,Paid
246038,Paid
310748,Paid
245585,Paid
245586,Paid
48982,Paid
64707,Paid
246037,Paid
246039,Paid
34389,Paid
246036,Paid
290085,Paid
348673,Unmanaged
290066,Paid
64705,Paid
290088,Paid
34394,Paid
249572,Paid
346211,Unmanaged
246034,Paid
64704,Paid
64713,Outstanding
290061,Paid
290062,Paid
34291,Paid
34254,Paid
290063,Paid
290060,Paid
312884,Paid
246032,Paid
246033,Paid
64432,Paid
47147,Paid
352244,Unmanaged
290078,Paid
290079,Paid
290077,Paid
246030,Paid
246031,Paid
48049,Paid
245587,Paid
245588,Paid
34274,Paid
246029,Paid
392962,Paid
290137,Paid
48979,Closed
246028,Paid
48320,Paid
34252,Paid
290048,Paid
246027,Paid
310620,Paid
290084,Paid
246025,Paid
246026,Paid
290080,Paid
246024,Paid
246023,Paid
345653,Unmanaged
345629,Unmanaged
34354,Paid
246022,Paid
290081,Paid
290044,Paid
290138,Paid
246021,Paid
229814,Paid
40256,Paid
312336,Paid
246020,Paid
290047,Paid
290083,Paid
46893,Paid
245590,Paid
290043,Paid
246017,Paid
246018,Paid
246019,Paid
245589,Paid
34393,Paid
290133,Paid
246016,Paid
290139,Paid
290049,Paid
289932,Paid
352423,Unmanaged
290140,Paid
352358,Unmanaged
34348,Paid
352135,Unmanaged
290142,Paid
246015,Paid
34286,Paid
290136,Paid
246013,Paid
161959,Paid
246014,Paid
289973,Paid
246012,Paid
290050,Paid
246011,Paid
245592,Paid
246010,Paid
290058,Paid
289975,Paid
34221,Paid
245591,Paid
246007,Paid
246008,Paid
246009,Paid
104752,Paid
290141,Paid
290134,Paid
246006,Paid
240507,Paid
290059,Paid
34661,Paid
246004,Paid
289927,Paid
292496,Paid
246003,Paid
298992,Outstanding
246002,Paid
289923,Paid
246000,Paid
395447,Paid
246001,Paid
240502,Paid
290000,Paid
289977,Paid
289976,Paid
289930,Paid
289929,Paid
245998,Paid
289992,Paid
289972,Paid
289999,Paid
289928,Paid
229812,Paid
245999,Paid
298380,Paid
245996,Paid
245997,Paid
351998,Unmanaged
289979,Paid
245995,Paid
34424,Paid
289926,Paid
240489,Paid
290014,Paid
289924,Paid
289925,Paid
351629,Unmanaged
290015,Paid
245994,Paid
48033,Paid
289825,Paid
34423,Paid
34223,Paid
312681,Paid
290013,Paid
245594,Paid
245593,Paid
229811,Paid
289937,Paid
245990,Paid
245991,Paid
245992,Paid
245993,Paid
348391,Unmanaged
48792,Paid
245989,Paid
289938,Paid
230742,Paid
34277,Paid
48024,Paid
34251,Paid
290012,Paid
245986,Paid
245987,Paid
245988,Paid
292358,Paid
290001,Paid
240483,Paid
40268,Paid
48977,Paid
229810,Paid
34421,Paid
289991,Paid
290002,Paid
46919,Paid
245985,Paid
289989,Paid
48021,Paid
289889,Paid
245984,Paid
289699,Paid
34222,Paid
245596,Paid
229809,Paid
245983,Paid
245595,Paid
292140,Paid
290018,Paid
289993,Paid
289995,Paid
34250,Paid
232854,Paid
136317,Unmanaged
290005,Paid
245980,Paid
245982,Paid
289994,Paid
351247,Unmanaged
289990,Paid
245981,Paid
351493,Unmanaged
290007,Paid
40253,Paid
245978,Paid
290006,Paid
348457,Unmanaged
348568,Unmanaged
245979,Paid
351601,Unmanaged
290020,Paid
48795,Closed
46828,Paid
245976,Paid
245977,Paid
290003,Paid
290004,Paid
311426,Paid
34338,Paid
290022,Paid
351402,Unmanaged
34422,Paid
34310,Paid
290025,Paid
290019,Paid
289951,Paid
289952,Paid
351185,Unmanaged
301751,Due
348462,Unmanaged
348465,Unmanaged
351663,Unmanaged
352399,Unmanaged
290021,Paid
245975,Paid
245974,Paid
290024,Paid
290023,Paid
245972,Paid
245973,Paid
352048,Unmanaged
289922,Paid
245597,Paid
245598,Paid
289953,Paid
34420,Paid
289931,Paid
290016,Paid
351103,Unmanaged
351071,Unmanaged
351049,Unmanaged
289966,Paid
289950,Paid
34224,Paid
245970,Paid
83156,Unmanaged
348657,Unmanaged
245971,Paid
289942,Paid
34318,Paid
289885,Paid
351199,Unmanaged
351282,Unmanaged
351979,Unmanaged
34220,Paid
290017,Paid
289970,Paid
289984,Paid
136457,Unmanaged
289947,Paid
289968,Paid
245969,Paid
34308,Paid
136502,Paid
351245,Unmanaged
289939,Paid
348313,Unmanaged
34309,Paid
290009,Paid
245968,Paid
289969,Paid
289967,Paid
289940,Paid
351104,Unmanaged
245965,Paid
161958,Paid
245967,Paid
245966,Paid
351776,Unmanaged
289919,Paid
289956,Paid
350364,Unmanaged
400759,Paid
348268,Unmanaged
348384,Unmanaged
245964,Paid
34419,Paid
351094,Unmanaged
289997,Paid
48978,Paid
245961,Paid
245962,Paid
245963,Paid
351886,Unmanaged
289971,Paid
245960,Paid
350881,Unmanaged
350974,Unmanaged
348250,Unmanaged
348251,Unmanaged
289965,Paid
83157,Unmanaged
245599,Paid
245600,Paid
348249,Unmanaged
350907,Unmanaged
350887,Unmanaged
289996,Paid
245959,Paid
311197,Paid
289961,Paid
245958,Paid
34319,Paid
351264,Unmanaged
289964,Paid
351283,Unmanaged
290029,Paid
289998,Paid
245957,Paid
245953,Paid
245954,Paid
245955,Paid
245956,Paid
351166,Unmanaged
245947,Paid
245951,Paid
245950,Paid
245952,Paid
245946,Paid
245948,Paid
350851,Unmanaged
350878,Unmanaged
351293,Unmanaged
289963,Paid
289920,Paid
290010,Paid
351201,Unmanaged
81995,Unmanaged
245602,Paid
245601,Paid
289957,Paid
245945,Paid
240477,Paid
48318,Paid
350868,Unmanaged
290031,Paid
34418,Paid
289935,Paid
349246,Unmanaged
348239,Unmanaged
348870,Unmanaged
245943,Paid
289959,Paid
289960,Paid
351849,Unmanaged
289948,Paid
289958,Paid
289962,Paid
348850,Unmanaged
245944,Paid
350307,Unmanaged
348526,Unmanaged
289944,Paid
290027,Paid
289982,Paid
351848,Unmanaged
245942,Paid
289884,Paid
348523,Unmanaged
245940,Paid
245941,Paid
351784,Unmanaged
290030,Paid
351842,Unmanaged
289985,Paid
351327,Unmanaged
245938,Paid
245939,Paid
350373,Unmanaged
348522,Unmanaged
348447,Unmanaged
245935,Paid
245936,Paid
245937,Paid
351950,Unmanaged
290028,Paid
351872,Unmanaged
351742,Unmanaged
245934,Paid
245603,Paid
240472,Paid
245604,Paid
351770,Unmanaged
351805,Unmanaged
348484,Unmanaged
351783,Unmanaged
240467,Paid
289946,Paid
245931,Paid
245932,Paid
245933,Paid
348350,Unmanaged
351416,Unmanaged
289978,Paid
348238,Unmanaged
245930,Paid
351894,Unmanaged
245927,Paid
245928,Paid
245929,Paid
289986,Paid
289945,Paid
351760,Unmanaged
245925,Paid
245926,Paid
289886,Paid
289980,Paid
289848,Paid
289981,Paid
289987,Paid
245923,Paid
245924,Paid
351036,Unmanaged
245605,Paid
348533,Unmanaged
348548,Unmanaged
245606,Paid
350909,Unmanaged
350960,Unmanaged
245919,Paid
245920,Paid
245921,Paid
351429,Unmanaged
348336,Unmanaged
245913,Paid
245914,Paid
245915,Paid
245917,Paid
245916,Paid
245918,Paid
245910,Paid
245912,Paid
289921,Paid
289917,Paid
289862,Paid
289918,Paid
351403,Unmanaged
351450,Unmanaged
245911,Paid
351237,Unmanaged
245607,Paid
47218,Paid
351609,Unmanaged
240487,Paid
240482,Paid
292320,Paid
351497,Unmanaged
289861,Paid
289868,Paid
245608,Paid
349726,Unmanaged
349899,Unmanaged
349913,Unmanaged
289866,Paid
348199,Unmanaged
349798,Unmanaged
245908,Paid
245909,Paid
349864,Unmanaged
348202,Unmanaged
245907,Paid
348192,Unmanaged
348444,Unmanaged
350725,Unmanaged
350822,Unmanaged
289883,Paid
289890,Paid
245906,Paid
350813,Unmanaged
245905,Paid
348198,Unmanaged
350675,Unmanaged
350747,Unmanaged
350673,Unmanaged
350791,Unmanaged
350798,Unmanaged
350693,Unmanaged
245903,Paid
245904,Paid
348204,Unmanaged
350832,Unmanaged
289893,Paid
245902,Paid
348206,Unmanaged
350709,Unmanaged
289892,Paid
289880,Paid
350712,Unmanaged
289894,Paid
240492,Paid
245900,Paid
245901,Paid
350826,Unmanaged
289896,Paid
348186,Unmanaged
350667,Unmanaged
63706,Paid
63741,Paid
245899,Paid
292085,Paid
289898,Paid
289876,Paid
289900,Paid
350819,Unmanaged
348195,Unmanaged
350766,Unmanaged
358117,Unmanaged
289854,Paid
289853,Paid
289881,Paid
289915,Paid
350754,Unmanaged
350792,Unmanaged
350744,Unmanaged
289879,Paid
34415,Paid
289899,Paid
348188,Unmanaged
245898,Paid
62679,Paid
348152,Unmanaged
291056,Paid
245609,Paid
289871,Paid
294233,Paid
289908,Paid
289903,Paid
289869,Paid
350548,Unmanaged
245610,Paid
289895,Paid
245897,Paid
289877,Paid
350639,Unmanaged
289801,Paid
289878,Paid
34340,Paid
289852,Paid
350043,Unmanaged
289694,Paid
81996,Unmanaged
350461,Unmanaged
289902,Paid
289875,Paid
350397,Unmanaged
350310,Unmanaged
289873,Paid
289874,Paid
245896,Paid
63705,Paid
289872,Paid
245895,Paid
350535,Unmanaged
350530,Unmanaged
245894,Paid
34219,Paid
34218,Paid
351614,Unmanaged
245892,Paid
289910,Paid
289907,Paid
348714,Unmanaged
350560,Unmanaged
245891,Paid
245893,Paid
245888,Paid
245889,Paid
245890,Paid
410914,Paid
245887,Paid
34306,Paid
245611,Paid
289906,Paid
395845,Paid
289802,Paid
289778,Paid
245612,Paid
232853,Paid
289909,Paid
245886,Paid
289916,Paid
289905,Paid
245884,Paid
245885,Paid
34414,Paid
245882,Paid
34413,Paid
410918,Paid
289913,Paid
289847,Paid
289911,Paid
289838,Paid
289912,Paid
400762,Paid
349780,Unmanaged
34248,Paid
289914,Paid
350841,Unmanaged
34407,Paid
349852,Unmanaged
240471,Paid
289856,Paid
348650,Unmanaged
245883,Paid
62677,Paid
289860,Paid
289859,Paid
240466,Paid
240488,Paid
349822,Unmanaged
289786,Paid
245881,Paid
289855,Paid
245880,Paid
245879,Paid
381380,Paid
245877,Paid
245878,Paid
245876,Paid
350032,Unmanaged
245614,Paid
34412,Paid
245613,Paid
245874,Paid
245873,Paid
347871,Unmanaged
347844,Unmanaged
347944,Unmanaged
245872,Paid
349745,Unmanaged
347857,Unmanaged
245871,Paid
245870,Paid
230739,Paid
289792,Paid
349963,Unmanaged
349995,Unmanaged
350068,Unmanaged
348222,Unmanaged
350285,Unmanaged
350350,Unmanaged
245869,Paid
34339,Paid
245868,Paid
349609,Unmanaged
245867,Paid
245866,Paid
350131,Unmanaged
350181,Unmanaged
350273,Unmanaged
350135,Unmanaged
347956,Unmanaged
350120,Unmanaged
351507,Unmanaged
245864,Paid
245865,Paid
289800,Paid
348521,Unmanaged
347831,Unmanaged
349681,Unmanaged
245863,Paid
349989,Unmanaged
289799,Paid
347906,Unmanaged
350055,Unmanaged
345462,Unmanaged
347931,Unmanaged
349621,Unmanaged
289798,Paid
397695,Paid
245615,Paid
289779,Paid
289781,Paid
349727,Unmanaged
347858,Unmanaged
349617,Unmanaged
245616,Paid
245862,Paid
347875,Unmanaged
289804,Paid
67905,Paid
347826,Unmanaged
245861,Paid
136297,Unmanaged
136299,Unmanaged
289803,Paid
289782,Paid
289783,Paid
240481,Paid
245859,Paid
245860,Paid
347856,Unmanaged
289775,Paid
289776,Paid
289777,Paid
350618,Unmanaged
292158,Paid
347884,Unmanaged
245857,Paid
245858,Paid
245855,Paid
245853,Paid
297431,Due
245856,Paid
348071,Unmanaged
245852,Paid
34305,Paid
34285,Paid
245850,Paid
289785,Paid
289768,Paid
289702,Paid
349563,Unmanaged
349591,Unmanaged
289697,Paid
289791,Paid
348055,Unmanaged
350411,Unmanaged
245618,Paid
350054,Unmanaged
289770,Paid
289767,Paid
289769,Paid
348180,Unmanaged
289696,Paid
245617,Paid
289772,Paid
289771,Paid
347958,Unmanaged
348015,Unmanaged
245851,Paid
350654,Unmanaged
289698,Paid
289795,Paid
349826,Unmanaged
350147,Unmanaged
350293,Unmanaged
289701,Paid
350178,Unmanaged
348000,Unmanaged
350145,Unmanaged
350146,Unmanaged
289817,Paid
289695,Paid
34416,Paid
136296,Unmanaged
63757,Paid
245848,Paid
350552,Unmanaged
289797,Paid
347811,Unmanaged
289794,Paid
348039,Unmanaged
350010,Unmanaged
395118,Paid
349937,Unmanaged
289793,Paid
350249,Unmanaged
350250,Unmanaged
349849,Unmanaged
245849,Paid
289816,Paid
245846,Paid
289796,Paid
349564,Unmanaged
289835,Paid
350170,Unmanaged
63735,Paid
350278,Unmanaged
136292,Unmanaged
289820,Paid
136295,Unmanaged
245847,Paid
289818,Paid
289824,Paid
289819,Paid
136291,Unmanaged
349520,Unmanaged
289821,Paid
349558,Unmanaged
245844,Paid
245843,Paid
245845,Paid
294241,Paid
245842,Paid
294240,Paid
245841,Paid
245619,Paid
245840,Paid
34417,Paid
136303,Unmanaged
289828,Paid
58912,Paid
245620,Paid
289834,Paid
289809,Paid
245839,Paid
289833,Paid
34404,Paid
321521,Paid
297858,Due
245838,Paid
245837,Paid
289749,Paid
245836,Paid
58835,Paid
350465,Unmanaged
289827,Paid
245834,Paid
245833,Paid
245835,Paid
289826,Paid
347786,Unmanaged
349534,Unmanaged
34304,Paid
55492,Paid
245832,Paid
245831,Paid
289662,Paid
245830,Paid
245829,Paid
289832,Paid
294242,Paid
292037,Paid
289750,Paid
289664,Paid
289788,Paid
289663,Paid
34426,Paid
289748,Paid
289661,Paid
289751,Paid
245622,Paid
245828,Paid
58358,Paid
245621,Paid
245826,Paid
229802,Paid
349439,Unmanaged
289756,Paid
289754,Paid
60704,Paid
245827,Paid
34401,Paid
245824,Paid
245825,Paid
289660,Paid
289657,Paid
289752,Paid
245822,Paid
245821,Paid
245823,Paid
289652,Paid
289753,Paid
58819,Paid
289654,Paid
289658,Paid
289655,Paid
59737,Paid
289659,Paid
289653,Paid
289656,Paid
245819,Paid
245820,Paid
58119,Paid
62618,Paid
245818,Paid
289651,Paid
289650,Paid
289787,Paid
245817,Paid
289723,Paid
289722,Paid
245624,Paid
245623,Paid
289718,Paid
34303,Paid
136300,Unmanaged
245815,Paid
245814,Paid
245816,Paid
289789,Paid
289737,Paid
245812,Paid
245813,Paid
245811,Paid
245810,Paid
245808,Paid
289725,Paid
289724,Paid
245809,Paid
245807,Paid
245806,Paid
289730,Paid
289731,Paid
240470,Paid
34217,Paid
343927,Unmanaged
344016,Unmanaged
343983,Unmanaged
289729,Paid
245804,Paid
344056,Unmanaged
245625,Paid
245626,Paid
55491,Paid
245802,Paid
312969,Paid
245805,Paid
289711,Paid
245801,Paid
245803,Paid
34317,Paid
344003,Unmanaged
245800,Paid
289692,Paid
343946,Unmanaged
245799,Paid
289712,Paid
245798,Paid
245797,Paid
245796,Paid
245794,Paid
245795,Paid
34302,Paid
245793,Paid
344081,Unmanaged
289706,Paid
245792,Paid
343866,Unmanaged
249584,Paid
289703,Paid
289708,Paid
289710,Paid
245791,Paid
245628,Paid
289716,Paid
289719,Paid
136298,Closed
289713,Paid
245790,Paid
289715,Paid
245789,Paid
60693,Paid
245788,Paid
34216,Paid
245787,Paid
245785,Paid
245786,Paid
289693,Paid
289705,Paid
289690,Paid
289704,Paid
245783,Paid
245784,Paid
289735,Paid
245781,Paid
245782,Paid
289689,Paid
289743,Paid
310942,Paid
245630,Paid
245629,Paid
289740,Paid
245779,Paid
245780,Paid
289709,Paid
289742,Paid
245777,Paid
245778,Paid
289738,Paid
245772,Paid
245775,Paid
245774,Paid
245776,Paid
289744,Paid
245632,Paid
245770,Paid
245771,Paid
34377,Paid
289760,Paid
289739,Paid
289759,Paid
136302,Unmanaged
289745,Paid
245767,Paid
245769,Paid
245631,Paid
60049,Paid
245768,Paid
34391,Paid
245766,Paid
245765,Paid
34390,Paid
289766,Paid
289764,Paid
289758,Paid
245764,Paid
289765,Paid
245763,Paid
289762,Paid
289757,Paid
289611,Paid
343857,Unmanaged
58781,Paid
289732,Paid
245762,Paid
289773,Paid
284820,Paid
245760,Paid
245761,Paid
240480,Paid
245759,Paid
289736,Paid
289733,Paid
245758,Paid
312540,Paid
289647,Paid
34425,Paid
245633,Paid
289677,Paid
245634,Paid
245757,Paid
289648,Paid
245756,Paid
289621,Paid
34214,Paid
34284,Paid
289646,Paid
245753,Paid
245755,Paid
289620,Paid
289649,Paid
289622,Paid
245751,Paid
245752,Paid
245754,Paid
289624,Paid
343794,Unmanaged
245749,Paid
58854,Paid
245750,Paid
34283,Paid
245748,Paid
245747,Paid
289623,Paid
289625,Paid
343763,Unmanaged
245745,Paid
245744,Paid
343975,Unmanaged
245636,Paid
245635,Paid
136534,Paid
245740,Paid
245741,Paid
245742,Paid
245743,Paid
289665,Paid
245739,Paid
289467,Paid
289631,Paid
289460,Paid
289461,Paid
291691,Paid
289468,Paid
59471,Paid
313017,Paid
289615,Paid
136469,Unmanaged
289617,Paid
289616,Paid
289618,Paid
289668,Paid
289669,Paid
289671,Paid
240486,Paid
245738,Paid
240461,Paid
240473,Paid
289608,Paid
289666,Paid
289667,Paid
34397,Paid
245736,Paid
289673,Paid
289670,Paid
245735,Paid
245737,Paid
289674,Paid
240459,Paid
245734,Paid
289607,Paid
245733,Paid
245732,Paid
245639,Paid
245731,Paid
245638,Paid
34183,Paid
312955,Paid
245730,Paid
289687,Paid
289681,Paid
343683,Unmanaged
245728,Paid
245726,Paid
245729,Paid
289638,Paid
289684,Paid
245725,Paid
245727,Paid
245724,Paid
343778,Unmanaged
289636,Paid
245723,Paid
245722,Paid
245720,Paid
344062,Unmanaged
289632,Paid
245721,Paid
289635,Paid
289639,Paid
344053,Unmanaged
343808,Unmanaged
289633,Paid
245719,Paid
245641,Paid
289634,Paid
245718,Paid
245640,Paid
289609,Paid
343684,Unmanaged
289610,Paid
289612,Paid
245717,Paid
83754,Paid
289614,Paid
245716,Paid
240437,Paid
240443,Paid
245715,Paid
289626,Paid
343539,Unmanaged
245712,Paid
245714,Paid
289629,Paid
240436,Paid
245711,Paid
245713,Paid
289628,Paid
397669,Paid
245710,Paid
289683,Paid
245708,Paid
289627,Paid
289680,Paid
245642,Paid
245643,Paid
245709,Paid
245707,Paid
245706,Paid
289679,Paid
245705,Paid
245704,Paid
245703,Paid
245702,Paid
289678,Paid
289642,Paid
289682,Paid
289568,Paid
395282,Paid
289641,Paid
245701,Paid
291622,Paid
245699,Paid
245700,Paid
289644,Paid
245698,Paid
289640,Paid
289643,Paid
289576,Paid
289645,Paid
245697,Paid
343487,Unmanaged
289561,Paid
245645,Paid
345464,Unmanaged
289562,Paid
289551,Paid
245644,Paid
289550,Paid
289569,Paid
289571,Paid
289566,Paid
245696,Paid
343467,Unmanaged
294227,Paid
289574,Paid
289575,Paid
289577,Paid
289572,Paid
245693,Paid
245694,Paid
245695,Paid
245690,Paid
245691,Paid
245692,Paid
294230,Paid
289567,Paid
245689,Paid
289570,Paid
289483,Paid
294228,Paid
294237,Paid
289573,Paid
294232,Paid
245688,Paid
289514,Paid
343651,Unmanaged
294238,Paid
289563,Paid
245686,Paid
245687,Paid
294226,Paid
289512,Paid
245685,Paid
289511,Paid
289517,Paid
289526,Paid
289522,Paid
245646,Paid
289518,Paid
289515,Paid
289589,Paid
289495,Paid
289494,Paid
289557,Paid
245647,Paid
289559,Paid
289492,Paid
289556,Paid
289491,Paid
289558,Paid
245682,Paid
245684,Paid
289486,Paid
291511,Paid
289555,Paid
245683,Paid
289554,Paid
289553,Paid
245680,Paid
245681,Paid
289476,Paid
289477,Paid
289565,Paid
245678,Paid
289475,Paid
245677,Paid
245679,Paid
289473,Paid
245676,Paid
289579,Paid
245674,Paid
309332,Paid
289487,Paid
245649,Paid
289580,Paid
289581,Paid
309151,Paid
289582,Paid
245675,Paid
245648,Paid
289504,Paid
289588,Paid
245673,Paid
245670,Paid
245671,Paid
245672,Paid
289595,Paid
245668,Paid
289499,Paid
245669,Paid
289506,Paid
289591,Paid
245667,Paid
245666,Paid
289592,Paid
289593,Paid
289505,Paid
245664,Paid
245665,Paid
289594,Paid
289596,Paid
289585,Paid
311461,Paid
245650,Paid
245663,Paid
289583,Paid
289533,Paid
289549,Paid
289590,Paid
311771,Paid
343565,Unmanaged
289587,Paid
240403,Paid
395846,Paid
245651,Paid
289535,Paid
289531,Paid
289539,Paid
245661,Paid
245662,Paid
289538,Paid
289530,Paid
289540,Paid
289546,Paid
289548,Paid
289542,Paid
289545,Paid
289547,Paid
245660,Paid
289543,Paid
245658,Paid
245659,Paid
245657,Paid
245656,Paid
289604,Paid
289603,Paid
245655,Paid
245654,Paid
289602,Paid
245653,Paid
343566,Unmanaged
289455,Paid
246503,Paid
246502,Paid
245652,Paid
289599,Paid
289605,Paid
343670,Unmanaged
289597,Paid
246977,Paid
246976,Paid
55435,Paid
289601,Paid
289600,Paid
246975,Paid
289598,Paid
289442,Paid
246974,Paid
289441,Paid
246973,Paid
289454,Paid
246972,Paid
289446,Paid
246971,Paid
289452,Paid
289453,Paid
246970,Paid
289449,Paid
289450,Paid
289448,Paid
343654,Unmanaged
289423,Paid
289422,Paid
246968,Paid
291051,Paid
289424,Paid
289431,Paid
289425,Paid
289438,Paid
289436,Paid
289435,Paid
34387,Paid
246504,Paid
289365,Paid
246967,Paid
246505,Paid
240397,Paid
246969,Paid
246966,Paid
289388,Paid
289352,Paid
289389,Paid
289355,Paid
289293,Paid
289356,Paid
246965,Paid
289292,Paid
246506,Paid
343510,Unmanaged
289295,Paid
289348,Paid
343645,Unmanaged
136341,Paid
136409,Unmanaged
136414,Paid
136550,Paid
136294,Paid
289296,Paid
136378,Unmanaged
136311,Unmanaged
289414,Paid
289302,Paid
136413,Paid
136399,Closed
136340,Paid
136386,Unmanaged
136375,Unmanaged
136390,Unmanaged
136388,Unmanaged
136398,Paid
136403,Paid
136551,Paid
136402,Paid
136411,Unmanaged
136410,Unmanaged
136404,Unmanaged
136397,Unmanaged
136401,Closed
136400,Paid
136412,Closed
289299,Paid
136342,Unmanaged
136385,Unmanaged
136389,Paid
136408,Closed
246964,Paid
289427,Paid
289430,Paid
136407,Paid
136377,Unmanaged
136314,Unmanaged
310986,Paid
136387,Unmanaged
289301,Paid
312137,Paid
136406,Paid
136391,Unmanaged
136337,Unmanaged
136393,Unmanaged
136307,Unmanaged
136332,Unmanaged
136396,Unmanaged
136395,Unmanaged
136405,Paid
136394,Paid
289300,Paid
246507,Paid
136392,Unmanaged
136349,Unmanaged
136348,Closed
136347,Unmanaged
136339,Unmanaged
136458,Paid
136338,Unmanaged
136454,Paid
136492,Paid
136453,Paid
246961,Paid
246963,Paid
246962,Paid
289323,Paid
246960,Paid
289298,Paid
136305,Unmanaged
136455,Paid
397702,Paid
289309,Paid
136509,Paid
136309,Unmanaged
345515,Unmanaged
136310,Paid
291288,Paid
136316,Unmanaged
343373,Unmanaged
136315,Unmanaged
136308,Unmanaged
289307,Paid
246959,Paid
291283,Paid
289362,Paid
289403,Paid
289318,Paid
289335,Paid
289310,Paid
345514,Unmanaged
289321,Paid
289308,Paid
246958,Paid
289412,Paid
289404,Paid
289269,Paid
345533,Unmanaged
289319,Paid
246508,Paid
289410,Paid
289527,Paid
289415,Paid
289407,Paid
289411,Paid
289343,Paid
289311,Paid
246509,Paid
289366,Paid
289359,Paid
289312,Paid
289313,Paid
246957,Paid
289364,Paid
289361,Paid
289363,Paid
289258,Paid
289347,Paid
289340,Paid
240396,Paid
246955,Paid
246956,Paid
289306,Paid
289305,Paid
246952,Paid
246954,Paid
289303,Paid
289304,Paid
240289,Paid
34276,Paid
246510,Paid
246951,Paid
397701,Paid
246948,Paid
246511,Paid
397700,Paid
289326,Paid
246946,Paid
246949,Paid
289291,Paid
289286,Paid
240406,Paid
289333,Paid
58455,Paid
240404,Paid
289289,Paid
246947,Paid
246945,Paid
289290,Paid
289288,Paid
289379,Paid
246513,Paid
246944,Paid
289324,Paid
246512,Paid
246943,Paid
289378,Paid
289376,Paid
289264,Paid
289268,Paid
289371,Paid
289331,Paid
289270,Paid
289375,Paid
289385,Paid
289265,Paid
289386,Paid
246942,Paid
289384,Paid
289382,Paid
345388,Unmanaged
289254,Paid
289275,Paid
289279,Paid
289263,Paid
289277,Paid
289271,Paid
240288,Paid
240395,Paid
289274,Paid
289255,Paid
289272,Paid
289273,Paid
246940,Paid
289280,Paid
289276,Paid
240394,Paid
289285,Paid
289266,Paid
246939,Paid
246941,Paid
397678,Paid
246938,Paid
289281,Paid
289229,Paid
246937,Paid
249585,Paid
289284,Paid
246514,Paid
246936,Paid
246515,Paid
289241,Paid
289283,Paid
289282,Paid
289240,Paid
289244,Paid
246935,Paid
246934,Paid
289246,Paid
289226,Paid
246933,Paid
289225,Paid
289243,Paid
246932,Paid
246930,Paid
246931,Paid
289232,Paid
246929,Paid
345413,Unmanaged
289228,Paid
289227,Paid
289239,Paid
401163,Paid
289251,Paid
289250,Paid
289237,Paid
246928,Paid
246927,Paid
289236,Paid
240399,Paid
246925,Paid
246926,Paid
246516,Paid
289238,Paid
246924,Paid
246518,Paid
289235,Paid
397699,Paid
289233,Paid
289262,Paid
289261,Paid
289259,Paid
289252,Paid
289256,Paid
246923,Paid
345439,Unmanaged
246921,Paid
246922,Paid
289222,Paid
246920,Paid
289221,Paid
246919,Paid
289224,Paid
290485,Paid
290477,Paid
289439,Paid
401162,Paid
294344,Paid
289223,Paid
290409,Paid
289496,Paid
289498,Paid
289469,Paid
289474,Paid
289500,Paid
289472,Paid
289470,Paid
289480,Paid
289471,Paid
246915,Paid
246918,Paid
246917,Paid
34257,Paid
289478,Paid
289479,Paid
246916,Paid
246914,Paid
246913,Paid
246912,Paid
289510,Paid
289509,Paid
289458,Paid
246910,Paid
240393,Paid
246911,Paid
289503,Paid
289508,Paid
289534,Paid
289516,Unmanaged
